,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD
72,1712380669425,0.0021,0.04931,sell,3924169615,SELL_PROFIT,True
73,1712381412103,0.0021,0.04931,sell,3924175468,SELL_PROFIT,True
74,1712394688887,0.0021,0.04931,sell,3924251319,SELL_PROFIT,True
75,1712394925463,0.0021,0.04931,sell,3924252617,SELL_PROFIT,True
76,1712372100933,0.0021,0.04932,sell,3924135908,SELL_PROFIT,True
77,1712372352072,0.0021,0.04932,sell,3924135909,SELL_PROFIT,True
78,1712372382245,0.0021,0.04932,sell,3924135913,SELL_PROFIT,True
79,1712376685480,0.0021,0.04932,sell,3924148793,SELL_PROFIT,True
80,1712376870591,0.0021,0.04932,sell,3924149536,SELL_PROFIT,True
81,1712379339768,0.0021,0.04932,sell,3924160774,SELL_PROFIT,True
82,1712380669184,0.0021,0.04932,sell,3924169612,SELL_PROFIT,True
83,1712381412353,0.0021,0.04932,sell,3924175472,SELL_PROFIT,True
84,1712394596559,0.0021,0.04932,sell,3924250135,SELL_PROFIT,True
85,1712394689133,0.0021,0.04932,sell,3924251320,SELL_PROFIT,True
86,1712394832066,0.0021,0.04932,sell,3924252161,SELL_PROFIT,True
87,1712371277559,0.0021,0.04933,sell,3924136081,SELL_PROFIT,True
88,1712371345010,0.0021,0.04933,sell,3924136083,SELL_PROFIT,True
89,1712371528209,0.0021,0.04933,sell,3924136084,SELL_PROFIT,True
90,1712371586068,0.0021,0.04933,sell,3924136086,SELL_PROFIT,True
91,1712372090178,0.0021,0.04933,sell,3924136088,SELL_PROFIT,True
92,1712372332005,0.0021,0.04933,sell,3924136089,SELL_PROFIT,True
93,1712376655537,0.0021,0.04933,sell,3924148612,SELL_PROFIT,True
94,1712380647526,0.0021,0.04933,sell,3924169225,SELL_PROFIT,True
95,1712380889637,0.0021,0.04933,sell,3924172157,SELL_PROFIT,True
96,1712381385914,0.0021,0.04933,sell,3924175172,SELL_PROFIT,True
97,1712394583470,0.0021,0.04933,sell,3924249806,SELL_PROFIT,True
98,1712394667428,0.0021,0.04933,sell,3924251117,SELL_PROFIT,True
99,1712371517921,0.0021,0.04934,sell,3924133536,SELL_PROFIT,True
100,1712371721691,0.0021,0.04934,sell,3924133539,SELL_PROFIT,True
101,1712372079694,0.0021,0.04934,sell,3924133540,SELL_PROFIT,True
102,1712373632286,0.0021,0.04934,sell,3924133541,SELL_PROFIT,True
103,1712376324972,0.0021,0.04934,sell,3924147489,SELL_PROFIT,True
104,1712376558716,0.0021,0.04934,sell,3924148246,SELL_PROFIT,True
105,1712380636571,0.0021,0.04934,sell,3924169040,SELL_PROFIT,True
106,1712380889391,0.0021,0.04934,sell,3924172156,SELL_PROFIT,True
107,1712381114286,0.0021,0.04934,sell,3924173609,SELL_PROFIT,True
108,1712394655029,0.0021,0.04934,sell,3924251009,SELL_PROFIT,True
109,1712371518161,0.0021,0.04935,sell,3924118786,SELL_PROFIT,True
110,1712372079940,0.0021,0.04935,sell,3924121426,SELL_PROFIT,True
111,1712376238541,0.0021,0.04935,sell,3924147152,SELL_PROFIT,True
112,1712380626538,0.0021,0.04935,sell,3924168850,SELL_PROFIT,True
113,1712380877443,0.0021,0.04935,sell,3924171905,SELL_PROFIT,True
114,1712394643536,0.0021,0.04935,sell,3924250869,SELL_PROFIT,True
115,1712376228756,0.0021,0.04936,sell,3924147050,SELL_PROFIT,True
116,1712380864243,0.0021,0.04936,sell,3924171727,SELL_PROFIT,True
117,1712352306052,0.0021,0.04937,sell,3923989351,SELL_PROFIT,True
118,1712374479727,0.0021,0.04937,sell,3924137086,SELL_PROFIT,True
119,1712374669480,0.0021,0.04937,sell,3924138072,SELL_PROFIT,True
120,1712374680948,0.0021,0.04937,sell,3924138259,SELL_PROFIT,True
121,1712380839129,0.0021,0.04937,sell,3924171391,SELL_PROFIT,True
122,1712380864487,0.0021,0.04937,sell,3924171730,SELL_PROFIT,True
123,1712341603098,0.0021,0.04938,sell,3923972884,SELL_PROFIT,True
124,1712341728912,0.0021,0.04938,sell,3923972894,SELL_PROFIT,True
125,1712341938659,0.0021,0.04938,sell,3923972928,SELL_PROFIT,True
126,1712342119764,0.0021,0.04938,sell,3923972955,SELL_PROFIT,True
127,1712342481978,0.0021,0.04938,sell,3923972960,SELL_PROFIT,True
128,1712343279593,0.0021,0.04938,sell,3923972965,SELL_PROFIT,True
129,1712343314396,0.0021,0.04938,sell,3923972971,SELL_PROFIT,True
130,1712347390922,0.0021,0.04938,sell,3923972975,SELL_PROFIT,True
131,1712352306293,0.0021,0.04938,sell,3923989352,SELL_PROFIT,True
132,1712353002717,0.0021,0.04938,sell,3923994904,SELL_PROFIT,True
133,1712353060522,0.0021,0.04938,sell,3923995344,SELL_PROFIT,True
134,1712374466056,0.0021,0.04938,sell,3924137032,SELL_PROFIT,True
135,1712374658629,0.0021,0.04938,sell,3924138016,SELL_PROFIT,True
136,1712341938911,0.0021,0.04939,sell,3923972980,SELL_PROFIT,True
137,1712342120009,0.0021,0.04939,sell,3923972998,SELL_PROFIT,True
138,1712342482221,0.0021,0.04939,sell,3923973009,SELL_PROFIT,True
139,1712343256047,0.0021,0.04939,sell,3923973013,SELL_PROFIT,True
140,1712343267700,0.0021,0.04939,sell,3923973018,SELL_PROFIT,True
141,1712347371303,0.0021,0.04939,sell,3923973021,SELL_PROFIT,True
