,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD,ORDERSRCID,S_PRICE,B_PRICE,TANSFERT,BTC_TRANSFERED,ETH_TRANSFERED
55,1723233454224,0.0046,0.042717391304347825,sell,4078760842,WAIT_SELL,False,0,0.04272,0,False,0,0
56,1723233539771,0.0046,0.04270869565217391,sell,4078761712,WAIT_SELL,False,0,0.04271,0,False,0,0
57,1723233599900,0.0046,0.0427,sell,4078763046,WAIT_SELL,False,0,0.0427,0,False,0,0
58,1723233614147,0.0046,0.04268913043478261,sell,4078763445,WAIT_SELL,False,0,0.04269,0,False,0,0
59,1723234017682,0.0046,0.042678260869565214,sell,4078766943,WAIT_SELL,False,0,0.04268,0,False,0,0
60,1723234065611,0.0046,0.042669565217391306,sell,4078767213,WAIT_SELL,False,0,0.04267,0,False,0,0
61,1723237475443,0.0046,0.042658695652173916,sell,4078802051,WAIT_SELL,False,0,0.04266,0,False,0,0
62,1723237500683,0.0046,0.04263913043478261,sell,4078802555,WAIT_SELL,False,0,0.04265,0,False,0,0
63,1723245889677,0.0046,0.04263913043478261,sell,4078923366,WAIT_SELL,False,0,0.04264,0,False,0,0
64,1723246435246,0.0046,0.042619565217391304,sell,4078929148,WAIT_SELL,False,0,0.04263,0,False,0,0
65,1723246449589,0.0046,0.042619565217391304,sell,4078929625,WAIT_SELL,False,0,0.04262,0,False,0,0
66,1723250341682,0.0046,0.04262826086956522,sell,4079004937,WAIT_SELL,False,0,0.04261,0,False,0,0
67,1723250625434,0.0046,0.04258913043478261,sell,4079012408,WAIT_SELL,False,0,0.0426,0,False,0,0
68,1723251101071,0.0046,0.0426,sell,4079022334,WAIT_SELL,False,0,0.04259,0,False,0,0
69,1723313579502,0.0046,0.0428195652173913,sell,4079650371,WAIT_SELL,False,0,0.04285,0,False,0,0
70,1723337915732,0.0046,0.04295,sell,4079848678,WAIT_SELL,False,0,0.04295,0,False,0,0
71,1723338072541,0.0046,0.04295,sell,4079849791,WAIT_SELL,False,0,0.04296,0,False,0,0
72,1723338280427,0.0046,0.042939130434782605,sell,4079851516,WAIT_SELL,False,0,0.04294,0,False,0,0
73,1723338682460,0.0046,0.0429695652173913,sell,4079854511,WAIT_SELL,False,0,0.04297,0,False,0,0
74,1723338703315,0.0046,0.042978260869565216,sell,4079854678,WAIT_SELL,False,0,0.04298,0,False,0,0
75,1723338723728,0.0046,0.042989130434782606,sell,4079854819,WAIT_SELL,False,0,0.04299,0,False,0,0
76,1723342776344,0.0046,0.0430195652173913,sell,4079884491,WAIT_SELL,False,0,0.04302,0,False,0,0
77,1723342818722,0.0046,0.04300869565217391,sell,4079884767,WAIT_SELL,False,0,0.04301,0,False,0,0
78,1723342831109,0.0046,0.043,sell,4079884869,WAIT_SELL,False,0,0.043,0,False,0,0
79,1723344171156,0.0046,0.04302826086956522,sell,4079894109,WAIT_SELL,False,0,0.04303,0,False,0,0
80,1723344325193,0.0046,0.04303913043478261,sell,4079894702,WAIT_SELL,False,0,0.04304,0,False,0,0
81,1723348957005,0.0046,0.04328913043478261,sell,4079963368,WAIT_SELL,False,0,0.04329,0,False,0,0
82,1723348968620,0.0046,0.04327826086956522,sell,4079963568,WAIT_SELL,False,0,0.04328,0,False,0,0
83,1723349074111,0.0046,0.0432695652173913,sell,4079965279,WAIT_SELL,False,0,0.04327,0,False,0,0
84,1723349492127,0.0046,0.04325869565217391,sell,4079969135,WAIT_SELL,False,0,0.04326,0,False,0,0
85,1723422700341,0.0046,0.043069565217391304,sell,4081209937,WAIT_SELL,False,0,0.04311,0,False,0,0
86,1723422711736,0.0046,0.04313913043478261,sell,4081212504,WAIT_SELL,False,0,0.04316,0,False,0,0
87,1723422722761,0.0046,0.043169565217391306,sell,4081213560,WAIT_SELL,False,0,0.04317,0,False,0,0
88,1722745467984,0.0041,0.0480390243902439,buy,4062262656,WAIT_BUY,False,0,0,0.04804,False,0,0
89,1722760902789,0.0041,0.04804878048780488,buy,4062423776,WAIT_BUY,False,0,0,0.04805,False,0,0
90,1722762507799,0.0041,0.04805853658536585,buy,4062441238,WAIT_BUY,False,0,0,0.04806,False,0,0
91,1722762593694,0.0041,0.04806829268292683,buy,4062442051,WAIT_BUY,False,0,0,0.04807,False,0,0
92,1722783240525,0.0041,0.0481,buy,4062731762,WAIT_BUY,False,0,0,0.0481,False,0,0
93,1722783261213,0.0041,0.048148780487804875,buy,4062734806,WAIT_BUY,False,0,0,0.04815,False,0,0
94,1722783270903,0.0041,0.04816829268292683,buy,4062736417,WAIT_BUY,False,0,0,0.04817,False,0,0
95,1722783290382,0.0041,0.048158536585365855,buy,4062737228,WAIT_BUY,False,0,0,0.04816,False,0,0
96,1722783309241,0.0041,0.04812926829268293,buy,4062738142,WAIT_BUY,False,0,0,0.04814,False,0,0
97,1722783354815,0.0041,0.04811951219512195,buy,4062740427,WAIT_BUY,False,0,0,0.04813,False,0,0
98,1722783364702,0.0041,0.04811951219512195,buy,4062740635,WAIT_BUY,False,0,0,0.04812,False,0,0
99,1722783445579,0.0041,0.04806829268292683,buy,4062743591,WAIT_BUY,False,0,0,0.04808,False,0,0
100,1722783615627,0.0041,0.04808780487804878,buy,4062750840,WAIT_BUY,False,0,0,0.04809,False,0,0
101,1722783650734,0.0041,0.04810975609756098,buy,4062752374,WAIT_BUY,False,0,0,0.04811,False,0,0
102,1722783861639,0.0041,0.0482,buy,4062761087,WAIT_BUY,False,0,0,0.04819,False,0,0
103,1722783871099,0.0041,0.0482,buy,4062761569,WAIT_BUY,False,0,0,0.0482,False,0,0
104,1722783889389,0.0041,0.04818780487804878,buy,4062762230,WAIT_BUY,False,0,0,0.04821,False,0,0
105,1722783899628,0.0041,0.04816829268292683,buy,4062762633,WAIT_BUY,False,0,0,0.04818,False,0,0
106,1722784219943,0.0041,0.048029268292682926,buy,4062776493,WAIT_BUY,False,0,0,0.04802,False,0,0
107,1722784247375,0.0041,0.048,buy,4062777655,WAIT_BUY,False,0,0,0.048,False,0,0
108,1722784266497,0.0041,0.04798780487804878,buy,4062778480,WAIT_BUY,False,0,0,0.04799,False,0,0
109,1722785934313,0.0041,0.047929268292682924,buy,4062828065,WAIT_BUY,False,0,0,0.04793,False,0,0
110,1722785943903,0.0041,0.047948780487804876,buy,4062828512,WAIT_BUY,False,0,0,0.04794,False,0,0
111,1722785953683,0.0041,0.0479390243902439,buy,4062829060,WAIT_BUY,False,0,0,0.04796,False,0,0
112,1722785963790,0.0041,0.04791951219512195,buy,4062829433,WAIT_BUY,False,0,0,0.04792,False,0,0
113,1722786017839,0.0041,0.047948780487804876,buy,4062830713,WAIT_BUY,False,0,0,0.04795,False,0,0
114,1722786134498,0.0041,0.04796829268292683,buy,4062833198,WAIT_BUY,False,0,0,0.04797,False,0,0
115,1722786179592,0.0041,0.048,buy,4062834577,WAIT_BUY,False,0,0,0.04801,False,0,0
116,1722786307374,0.0041,0.04798780487804878,buy,4062836769,WAIT_BUY,False,0,0,0.04798,False,0,0
117,1722786573168,0.0041,0.04790975609756098,buy,4062843109,WAIT_BUY,False,0,0,0.04791,False,0,0
118,1722786737994,0.0041,0.0479,buy,4062848283,WAIT_BUY,False,0,0,0.0479,False,0,0
119,1722786803076,0.0041,0.04788780487804878,buy,4062850551,WAIT_BUY,False,0,0,0.04789,False,0,0
120,1722786955430,0.0041,0.047878048780487806,buy,4062853727,WAIT_BUY,False,0,0,0.04788,False,0,0
121,1722805980376,0.0042,0.04660952380952381,buy,4063640655,WAIT_BUY,False,0,0,0.04661,False,0,0
122,1722806507503,0.0042,0.04662857142857143,buy,4063648266,WAIT_BUY,False,0,0,0.04662,False,0,0
123,1722806517593,0.0042,0.04665952380952381,buy,4063648974,WAIT_BUY,False,0,0,0.04663,False,0,0
124,1722806527715,0.0042,0.04665952380952381,buy,4063649257,WAIT_BUY,False,0,0,0.04666,False,0,0
125,1722806557413,0.0042,0.04668809523809524,buy,4063650114,WAIT_BUY,False,0,0,0.04669,False,0,0
126,1722806567660,0.0042,0.0467,buy,4063650425,WAIT_BUY,False,0,0,0.04668,False,0,0
127,1722806577950,0.0042,0.0467,buy,4063650569,WAIT_BUY,False,0,0,0.0467,False,0,0
128,1722806682417,0.0042,0.04666904761904762,buy,4063651495,WAIT_BUY,False,0,0,0.04667,False,0,0
129,1722806739969,0.0042,0.04671904761904762,buy,4063652390,WAIT_BUY,False,0,0,0.04672,False,0,0
130,1722806841435,0.0042,0.04671904761904762,buy,4063653262,WAIT_BUY,False,0,0,0.04671,False,0,0
131,1722806930608,0.0042,0.046759523809523806,buy,4063655463,WAIT_BUY,False,0,0,0.04677,False,0,0
132,1722806940862,0.0042,0.046759523809523806,buy,4063655532,WAIT_BUY,False,0,0,0.04676,False,0,0
133,1722806989413,0.0042,0.04671904761904762,buy,4063656743,WAIT_BUY,False,0,0,0.04673,False,0,0
134,1722807093943,0.0042,0.04673809523809524,buy,4063657718,WAIT_BUY,False,0,0,0.04674,False,0,0
135,1722807404942,0.0042,0.046638095238095235,buy,4063664489,WAIT_BUY,False,0,0,0.04664,False,0,0
136,1722807414658,0.0042,0.04665,buy,4063665490,WAIT_BUY,False,0,0,0.04665,False,0,0
137,1722808348066,0.0042,0.04675,buy,4063683185,WAIT_BUY,False,0,0,0.04675,False,0,0
138,1722810695669,0.0042,0.04653809523809524,buy,4063734310,WAIT_BUY,False,0,0,0.04654,False,0,0
139,1722810735557,0.0042,0.046528571428571426,buy,4063734972,WAIT_BUY,False,0,0,0.04653,False,0,0
140,1722810794072,0.0042,0.046509523809523806,buy,4063735749,WAIT_BUY,False,0,0,0.04652,False,0,0
141,1722810804176,0.0043,0.0465093023255814,buy,4063735890,WAIT_BUY,False,0,0,0.04651,False,0,0
142,1722810881971,0.0043,0.046488372093023256,buy,4063737099,WAIT_BUY,False,0,0,0.04649,False,0,0
143,1722810892482,0.0043,0.0465,buy,4063737259,WAIT_BUY,False,0,0,0.0465,False,0,0
144,1722811290367,0.0043,0.04646976744186047,buy,4063742436,WAIT_BUY,False,0,0,0.04647,False,0,0
145,1722811323751,0.0043,0.04647906976744186,buy,4063742807,WAIT_BUY,False,0,0,0.04648,False,0,0
146,1722811634363,0.0043,0.046448837209302325,buy,4063746092,WAIT_BUY,False,0,0,0.04645,False,0,0
147,1722811667597,0.0043,0.04645813953488372,buy,4063746588,WAIT_BUY,False,0,0,0.04646,False,0,0
148,1722811737043,0.0043,0.04643953488372093,buy,4063747442,WAIT_BUY,False,0,0,0.04644,False,0,0
149,1722814425415,0.0043,0.04634883720930232,buy,4063783386,WAIT_BUY,False,0,0,0.04634,False,0,0
150,1722814436317,0.0043,0.04635813953488372,buy,4063783623,WAIT_BUY,False,0,0,0.04636,False,0,0
151,1722814466203,0.0043,0.04632790697674419,buy,4063784210,WAIT_BUY,False,0,0,0.04633,False,0,0
152,1722814485295,0.0043,0.04634883720930232,buy,4063784577,WAIT_BUY,False,0,0,0.04635,False,0,0
153,1722814562303,0.0043,0.04635813953488372,buy,4063785586,WAIT_BUY,False,0,0,0.04637,False,0,0
154,1722814745514,0.0043,0.04631860465116279,buy,4063787929,WAIT_BUY,False,0,0,0.04632,False,0,0
155,1722814854095,0.0043,0.0463,buy,4063788992,WAIT_BUY,False,0,0,0.04631,False,0,0
156,1722814864045,0.0043,0.04630930232558139,buy,4063789087,WAIT_BUY,False,0,0,0.0463,False,0,0
157,1722814904673,0.0043,0.04628837209302326,buy,4063789486,WAIT_BUY,False,0,0,0.04629,False,0,0
158,1722814927634,0.0043,0.04627906976744186,buy,4063789687,WAIT_BUY,False,0,0,0.04628,False,0,0
159,1722817040658,0.0043,0.04625813953488372,buy,4063846058,WAIT_BUY,False,0,0,0.04626,False,0,0
160,1722817059753,0.0043,0.04625813953488372,buy,4063846729,WAIT_BUY,False,0,0,0.04627,False,0,0
161,1722817098006,0.0043,0.04623953488372093,buy,4063849345,WAIT_BUY,False,0,0,0.04622,False,0,0
162,1722817108474,0.0043,0.04626976744186047,buy,4063849899,WAIT_BUY,False,0,0,0.04625,False,0,0
163,1722817138814,0.0043,0.046209302325581396,buy,4063851255,WAIT_BUY,False,0,0,0.04621,False,0,0
164,1722817301720,0.0043,0.04623953488372093,buy,4063857987,WAIT_BUY,False,0,0,0.04623,False,0,0
165,1722817331848,0.0043,0.0462,buy,4063859173,WAIT_BUY,False,0,0,0.04619,False,0,0
166,1722817353604,0.0043,0.0462,buy,4063859816,WAIT_BUY,False,0,0,0.0462,False,0,0
167,1722817479811,0.0043,0.04617906976744186,buy,4063866373,WAIT_BUY,False,0,0,0.04618,False,0,0
168,1722817550955,0.0043,0.046248837209302326,buy,4063869493,WAIT_BUY,False,0,0,0.04624,False,0,0
169,1722818185560,0.0043,0.04613953488372093,buy,4063896137,WAIT_BUY,False,0,0,0.04614,False,0,0
170,1722818228293,0.0043,0.04612790697674419,buy,4063898979,WAIT_BUY,False,0,0,0.04612,False,0,0
171,1722818272376,0.0043,0.04611860465116279,buy,4063904547,WAIT_BUY,False,0,0,0.04611,False,0,0
