,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD,ORDERSRCID,S_PRICE,B_PRICE
55,1722227536392,0.0021,0.0482,sell,4053616833,WAIT_SELL,False,0,0.0482,0
56,1722229809288,0.0021,0.0481666666666666,sell,4053636039,WAIT_SELL,False,0,0.04817,0
57,1722235523024,0.0021,0.0484190476190476,sell,4053717489,WAIT_SELL,False,0,0.04842,0
58,1722240776841,0.0021,0.0484095238095238,sell,4053773078,WAIT_SELL,False,0,0.04841,0
59,1722256797371,0.0021,0.0484,sell,4053950565,WAIT_SELL,False,0,0.0484,0
60,1722256839528,0.0021,0.0483761904761904,sell,4053951304,WAIT_SELL,False,0,0.04838,0
61,1722256849320,0.0021,0.0483857142857142,sell,4053951424,WAIT_SELL,False,0,0.04839,0
62,1722257206343,0.0021,0.0483666666666666,sell,4053957076,WAIT_SELL,False,0,0.04837,0
63,1722257265753,0.0021,0.0483571428571428,sell,4053957671,WAIT_SELL,False,0,0.04836,0
64,1722257378104,0.0021,0.048347619047619,sell,4053959766,WAIT_SELL,False,0,0.04835,0
65,1722257489314,0.0021,0.0483380952380952,sell,4053961020,WAIT_SELL,False,0,0.04834,0
66,1722257662734,0.0021,0.0483285714285714,sell,4053962959,WAIT_SELL,False,0,0.04833,0
67,1722258340328,0.0021,0.0482761904761904,sell,4053971126,WAIT_SELL,False,0,0.04829,0
68,1722258357356,0.0021,0.0482666666666666,sell,4053971851,WAIT_SELL,False,0,0.04828,0
69,1722258495363,0.0021,0.0483095238095238,sell,4053976318,WAIT_SELL,False,0,0.04831,0
70,1722258504683,0.0021,0.0483190476190476,sell,4053976515,WAIT_SELL,False,0,0.04832,0
71,1722259075848,0.0021,0.0483,sell,4053986851,WAIT_SELL,False,0,0.0483,0
72,1722266211045,0.0021,0.0487095238095238,sell,4054170953,WAIT_SELL,False,0,0.04871,0
73,1722266219916,0.0021,0.0487190476190476,sell,4054171326,WAIT_SELL,False,0,0.04872,0
74,1722266256883,0.0021,0.0487095238095238,sell,4054175562,WAIT_SELL,False,0,0.0487,0
